ID,USER_ID,EXTERNAL_USER_ID,DEVICE_ID,APP_GROUP_ID,APP_GROUP_API_ID,TIME,DISPATCH_ID,SEND_ID,CAMPAIGN_ID,CAMPAIGN_API_ID,MESSAGE_VARIATION_API_ID,CANVAS_ID,CANVAS_API_ID,CANVAS_VARIATION_API_ID,CANVAS_STEP_API_ID,CANVAS_STEP_MESSAGE_VARIATION_API_ID,GENDER,COUNTRY,TIMEZONE,LANGUAGE,EMAIL_ADDRESS,URL,USER_AGENT,IP_POOL,LINK_ID,LINK_ALIAS,ESP,FROM_DOMAIN,IS_AMP,SF_CREATED_AT
41rRsaf5bwGJ6z,2tA2158P6TrNu2J,eQL5prxuHom,SS9aNUOAEaPGQn,JyWFOSKn8bq,QKQCpgkw3DtdVU,2023-11-11 13:13:06.000 -0800,6PQ0EYLnrE8hNL,3z6DiRlT8Ik6hs,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,0fBGYSGlvckB4P,,H73HoV73CnBRyv,M,US,America/New_York,en,dqzDmkTv@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,lqwK0Gx,KlpIR9j0eNF9KX,K8V6I2C,E4uKJPE,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.545 -0800
WDwAYZhBQvehLM,2tToEzuif7F3gZb,QEDYWE0naPW,Ki5cgpWgeTqx0Z,OkIYT1HbF7u,X6kfZb5atWeRm1,2025-02-13 08:27:31.000 -0800,UZIK1bkC1fNPEV,mYSpY6gWRZESn2,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,jKfIlI5HMKih3J,,9xLAweUoldD88h,M,US,Asia/Singapore,en,ak2OwwXx@appboy-co.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,d9ccxyr,S5lwwup3VF8kCW,WtMI94O,fmZGjlp,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:08.113 -0800
g39zNAMKk3waC6,2tPREfeTQyg8qXD,4JacQvMgURO,oxYcVA7Cjsm1re,OkIYT1HbF7u,rpp1zJ7SB3sJxS,2024-08-13 04:04:04.000 -0700,VrtxgGZwWViyA4,GNEb1EApciXFHP,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,34ANwj88qEb4Bx,,2IhjRY0Y9FROb5,M,US,America/Denver,en,9Z9UdmA4@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,0ajTR1y,UOwNJlQ7dLNb03,kMzjPrt,fvs3EgF,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
ket5eP9EiQg7jF,00mAGQlDbRa0ksr,WPSwM6t1gXj,wIYGRV1oahh5HN,JyWFOSKn8bq,PCOISTJWOmwgue,2025-03-08 14:49:40.000 -0800,H4fFx7g5dp6reR,cKdMasxZKCIRdV,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,f5HCxCe4VkGl3G,,fO92ff4RVqiUZh,M,US,Indian/Chagos,en,u7QneF3g@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,Jyi1u8v,A28989DxaFEUvB,vUfXh9T,WoJC8Xu,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
NmuKIAUc1LsZte,031mlArdp7EE1S7,0bSepgQLYc3,EVYrzXI0o5hFZl,JyWFOSKn8bq,7fqZTlSJ9AVUbZ,2025-06-18 21:07:16.000 -0700,ojJTx5r8z7pSSA,lI9JV5uypkdTiG,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,BYjkKJAa1qYhXu,,lPCWNcPBaO12Tm,,US,Asia/Singapore,en,gpkYfWgP@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,2833EUx,d9bDgtCLlcuKuE,ElDknwM,EkiZ33W,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
RurZ18a2i9O83F,03GOh9EoDculgzY,gnRxE4qiEgM,6YvP4op99Ta5rV,OkIYT1HbF7u,yvso3i6oRApe3z,2024-08-10 03:59:44.000 -0700,eFdP4NDUccQva6,cRGFZfjpmkWMkQ,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,gQfbszsVXZIgwd,,271PrdZsPzn5EB,,US,Asia/Singapore,en,Y0ETXoce@appboy.com,https://www.example_company.com/c/redcard/-/N-4tfyn,7KXzpqH,FDhwwpuqifmBGE,RIbIxyU,piIB7SL,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
n0DpSnRACuviXa,02zyKoEZSoOgiqr,WS0SI0C1iWW,uQ736Sl89rQIqi,OkIYT1HbF7u,f1dlCVDTC6gci3,2024-05-10 10:17:35.000 -0700,uTPA1mGupzx5St,7KHusiwg3FpQWy,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,kJuFeKRtotsE9m,,BuWqCXAmnVSlfe,M,US,Europe/Oslo,en,a6gzhzIW@gmail.com,https://www.example_company.com/c/redcard/-/N-4tfyn,1lQXuNm,UjQrQjrZ6AWqHg,VnSBQFV,vpw8dt7,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
Wceo4fNWbYpyRQ,04fpzv2LTwriJwB,blHhKu3mrIk,wGgDuM6WtSo3ME,OkIYT1HbF7u,TyNzXXRRYEdUlc,2023-09-01 20:49:09.000 -0700,a42sEN6FqPTUAB,Dg4y8919AhKN1n,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,nyO2Ur5ZDBmF7G,,FY5k91JIQ6A4e1,,US,America/Denver,en,7An64DJI@example.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,W7GvHCM,0Y9ndqlpNPB0gl,R4G5Q15,uGTDTjC,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
s8KT5IxFS60j3Z,04BtIwt6jORdbgC,topyuMnfPXJ,8P93sqecaJgdjW,OkIYT1HbF7u,IutZye7GbZY1zk,2025-06-19 06:32:47.000 -0700,rihUXOrKwphH1u,4YdqM1YlAwEdf7,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,6vDHLEmGvukdhA,,OwrbUZeo8cogTl,,US,Asia/Singapore,en,UPIA1PvV@braze-inc.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,qOcz0Wa,JJJOAG29eO3EJd,df1dDtE,bXQd81N,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
KCxKJRHFsI1U16,05xzJOmZQTxnFby,FiJj4N5Pdiv,fXN34IhUborq0g,JyWFOSKn8bq,y4CnrcCvDNcfD2,2023-07-24 22:06:37.000 -0700,wQQdWBB4yshdSY,81sArPeLnX2e8t,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,Hw67eRcGR5eu2i,,ONUx46I3wURBzX,F,US,America/New_York,en,N681tmby@appboy-co.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,vJWEpSG,zxGkntsAMr8aH8,LFOkFf3,lLe2J11,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
RCElIqaRlbLklz,06Gsx7N3wBQ6Joi,b0KkDeEWcuz,ieInGycntVuXhv,OkIYT1HbF7u,H8cQWbKQqsA0BT,2024-03-12 12:16:25.000 -0700,ob8dXWLyKIUAO8,N3S5PN8OIarozQ,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,rHs2nj5454MSAf,,lqiQ0IxeinGgVr,M,US,America/New_York,en,xJTrfl4a@braze.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,zL3rqJq,Vt00H2TQqIMcTP,ywpss2l,Gc2Hmez,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.477 -0800
PciVNe6jJG8K6t,08CxfUnnNpeLIFJ,E2Ik4c5hTfS,THvX5JjmeDRStK,OkIYT1HbF7u,amAU9mQ3czRS7v,2024-08-14 06:58:33.000 -0700,4rMy7Qz15UVzBM,NFsFjkBiCJyVb0,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,pJSjz2CC1CN8o5,,ZhbFMSfjpfqMKa,F,US,America/Denver,en,3BHnDskQ@gmail.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,ffRR7My,jbRYixz69mfqlk,SxdfQWo,WKzcF3b,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.153 -0800
hknLfPsRXdBVDC,08hECool1lJp8ny,l9Spro6MzsG,Z6Ek5ipEO29SE8,JyWFOSKn8bq,OGtM6T0e3Vq4GA,2025-01-08 12:57:04.000 -0800,9TCz7xw51RH09Z,ysFwKP49wlMlvU,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,bM5N1cX9NsxIPX,,0SEIwQofO3q9f0,M,US,Asia/Singapore,en,qLsRwzOj@braze.com,https://www.example_company.com/,5KalCCX,oCR0x7doXz972U,9wvNglu,VCcExyf,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
ff7m979guf1Q0y,0AJunA0KoA1xtPt,9aZAhf1IZX9,pYMAtDGrHwmx6c,JyWFOSKn8bq,pP4gfiDHoH7QPf,2025-06-26 15:49:42.000 -0700,Jnzk7GGZLqDqWy,R1bRt98gJygehn,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,MbMDmXqTpLJ3co,,EXI0xXUyiUNErW,F,US,Indian/Chagos,en,mRvVP3M8@braze.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,FIKEq1D,REv2PncedygQIa,CbBzJla,F9VUIEt,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.957 -0800
70RJcuS8STTN06,0BSPLmSitZmGf5w,qKFp0w2ZE05,Yq1alO8pal6GIV,JyWFOSKn8bq,m01Y6VKiBona8g,2024-08-13 02:59:35.000 -0700,A4kV11jyzroF2C,uLBLAbUAm1t7bZ,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,70lF9nLrjDgoNd,,0RDuHZEzcnSmBG,F,US,America/New_York,en,5pXmZZoE@braze-inc.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,3eSMKpn,WF4cMqLz9AWPmS,IPKWnSm,7iCrW3V,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
SttmKc8vX3s6Wt,0BLNEJHP0PQ4wC8,Ir0MeITkcTN,PWHk0YP3E9o3Th,JyWFOSKn8bq,AEqDdL3vxfz9Rb,2024-02-06 14:25:42.000 -0800,ejUdHMLcinys3A,Uxp4vg89rDCsYU,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,DUhUgVZ0F23Afy,,QzCqbPK36qqCPD,,US,America/Denver,en,UmLNlxXL@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,DiCsu4o,o65vxcpa4F7ypY,hUSWL0c,CM8JNRs,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
Kocj88GSzSb0yt,0AvaBmthje6sA4T,IuYm0sXlSp8,m8JbKg5szLiVvd,JyWFOSKn8bq,grLboMlFG314id,2024-04-04 11:04:51.000 -0700,TGl4qsXjoUW37p,3UZhdnGswX7Ucn,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,ZCtHPudTx9XfHR,,sBVEQqH7XrW7RH,,US,Indian/Chagos,en,hemlpjYK@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,PHIPSjA,cGvmINLx2CixnB,HEnh5vV,GnTvSta,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
ixNxilTQ1ecpnn,0BXV0dXY2gnRTQZ,zNoAY7Gt901,Ndayjiz4VFjlue,JyWFOSKn8bq,zFOBPj4ysbrc8E,2024-05-23 05:13:04.000 -0700,ZXy6EXH98g2yOI,nbyd70Tyb2mLUF,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,T4sMsRYn50fsfX,,JijR9mPb7TLxoN,M,US,America/Denver,en,vz6z2nk2@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,1hkHmqY,y6jUsFrkcJCSzr,FFDpJwC,q11z2Ek,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
mCpk40UWJ0EuNZ,0C5Geo5WSCykjlh,Y5rxk7XqrW7,AiJ4SzYeGM2L0O,JyWFOSKn8bq,nMpHyQC86EfznK,2025-06-21 10:25:01.000 -0700,FuJc4TchjlcTPE,o6HaZNUB9dFYod,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,CndAPVo4AXID4Q,,fVIrnuiII88Abv,M,US,Asia/Singapore,en,qJecYlN6@braze.com,https://www.example_company.com/,oFt72Iw,iC825MmhOsbU8s,NEgNW94,ta22Lu4,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.894 -0800
ZHout4w0W6WOdH,0C1GmEotUMrdRIh,8l8VKoD34EU,qfcAhSRctMayx7,OkIYT1HbF7u,OLn5NBGWTB04BQ,2025-06-15 19:46:34.000 -0700,27J3MR9PbNDe00,HQx7TR7RaTsr9f,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,WAR3wQUVpVGRJB,,4wvzkfw3yY7qyW,,US,America/New_York,en,OyhaPK0U@braze-inc.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,7CRExn9,0zGsg5JbZTRiqU,MXuUaab,pflIQqh,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
l7SSHVtMqJCSZl,0EGO3ImxCGdDRDR,LazGPQCUXpb,W7TIb1frtA0YOi,JyWFOSKn8bq,MEGop4nJ9HFY6j,2025-06-22 06:04:35.000 -0700,peakjByWeR70Xr,bOHAXwzrHDmPX4,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,gzpml6ZYbgFj3e,,6kMCaKj8pckLJI,M,US,Indian/Chagos,en,6mKDnEu2@example.com,https://www.example_company.com/c/redcard/-/N-4tfyn,WkHbOft,QEODR79TspqCSx,IbJXybc,S5nFvCs,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.894 -0800
D6agfUzKjVZsyt,0Ed8semhXOry3P8,LxDA6xhPvAe,fIqonkhlHmNgOf,OkIYT1HbF7u,8gxcQEDaNTvFQC,2025-06-25 17:23:40.000 -0700,xYc8MNMZ2PN3pT,EAu9QuieCmYa9T,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,050i7PoIrAImCP,,WIxVvJR3H2DdBN,F,US,Asia/Singapore,en,5WwvIbL7@appboy.com,https://www.example_company.com/,anDmArY,MX5xa7Siagpu1w,JSANFE3,JbEvDdR,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.957 -0800
tcoVp4oErl7PG5,0G07XpFaePXdjzU,i8next34w2c,xUPLxlua7db1FA,OkIYT1HbF7u,BCtKXZBA9rPgrg,2025-03-09 09:13:16.000 -0700,8dNvA6TMKa6jXp,3Kgc6kYxIfkuW9,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,7Of5KUxoVDIojQ,,AYjRlyd7JaG80E,M,US,Europe/Oslo,en,Zr2RsNUx@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,EV9FiVB,nM2fqaQUJdOEMI,Bd8fE04,mpn8ReH,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
08JdZqi66Nstt2,0Gbqd5Dg75pO3L1,58yyVd5RskZ,zGbmj7CFrjinW7,JyWFOSKn8bq,FRPpdwyxQQXgjP,2025-03-07 03:34:18.000 -0800,vBSjjTWbJuqzlb,Yi5i5Lk9lGaF7F,S8iCiPiSPUTq5fj,2UJenn43fRCXFg8,ryDkt1UTL6Qlkl,,,bsEdccrKje1VjJ,,nZJy9cP7aOzWh7,,US,Asia/Singapore,en,eywBowxd@appboy-co.com,https://www.example_company.com/c/redcard/-/N-4tfyn,jLuC5LI,dnZiT5i3cGRS5w,K7ZXR4h,bFSCnul,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.198 -0800
95nJPHtDlJ5IM2,0HIRJh09sXoGaRs,l92qSVZsEcB,CFrcJxXFVWNvRY,JyWFOSKn8bq,IxM2XyBEJ9HIjA,2023-10-07 15:03:58.000 -0700,siO7vp5622xs6X,wuUiQyddytErRt,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,UvxBnAKxWwuIH8,,PKC2oLP7J7YxTM,M,US,Europe/Oslo,en,5fyQUYwf@appboy.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,7lU1orY,AY3Gw8UQ8Ndy8b,inRXiWm,awvWciO,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
ep1uhN6oTwGRlN,1y14vAjEs84SezL,dLMChf0kAaf,hwrOk5aZgbZ97N,JyWFOSKn8bq,46bhLDp5RjGaRr,2025-02-01 04:25:00.000 -0800,yUUv5GFDivTgLh,80DNdkRYUiDhHy,5EgQTBmtIJf1qSw,74kkOE3Y5ykuYAr,PvxyefpxSXYBMg,,,TlzhtddHIVQMo1,,QaGjS5W4qETC8Y,,US,Asia/Singapore,en,zOskUTH5@appboy-co.com,https://www.example_company.com/,6oVRqTi,l7UQSlwznY0N4T,jpjiFpw,4KUPg6f,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:59.274 -0800
cYhMDPKcf4bTTM,1yhsYioCIXNKUjw,fwW22tpNaeT,9qNy0h2RWXhnCa,OkIYT1HbF7u,CsY0b4fvAj1UqJ,2024-08-12 01:38:34.000 -0700,8BKcxZqlgdVYKl,AOFGo1GHGovH2q,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,8jVGX94aQOMKaI,,PDgwKrOB6F8ovZ,,US,America/Denver,en,zvzAmI8e@gmail.com,https://www.example_company.com/,rId4rHj,ppeuh90DLioLfM,ASQpfVr,M2WJYFL,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.394 -0800
vy4LZ3aD4VyZ4G,1ySO5tGnlPvstrc,78cBEeekEeA,psHaHy3Lz2H3eQ,OkIYT1HbF7u,MsxBs8EYlS2WY2,2024-04-19 23:28:07.000 -0700,cPNoVG9bM8y88Z,H8pGGdjLuxnJja,aXBwlxlHWf67tOG,3xMnXxeajZsL6ZC,3TIyuNcnLsga1w,,,ALH6ABURTutEXt,,oybxiDAh366fLW,F,US,Indian/Chagos,en,Q3xxbi8w@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,36oJV8y,lCc1NprdLJF6uw,NdRUMM7,x03VRN0,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
Xfy3q70seV8USY,1zETnk2HgXrjOUf,ugg2T5kTmRo,VBSubP57qbetc9,JyWFOSKn8bq,6Bh0gvmwNSPNdo,2025-04-03 11:18:00.000 -0700,jyN1DXGg4aPOYl,O6eWaFceZA5mzw,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,ZXMsz0r8nFjcmg,,kBVHF4F5CgAzVT,M,US,Asia/Singapore,en,Ems0bZeL@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,2J0aID1,o79RyDEcaMZZyh,T6N7ImB,vSy7c7S,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.045 -0800
PToVxBurotlxjE,1zvD5SiERnz0vtZ,UIMUAAjnuwU,VG2N7odae5u7lW,OkIYT1HbF7u,buw4s80oi1QRQl,2025-01-27 13:21:23.000 -0800,zt6jkEZhXYIFfo,1gIuBTJ0ZMcegt,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,HimEnc4mMAfB7S,,8RDr87gzQmDtU5,F,US,America/Denver,en,6HyPDhOf@appboy-co.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,kGuYDtw,g3N0t5237iexCY,tTc9hu0,iWCT2vl,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.813 -0800
AcsszR2rbptHce,20GW8D2IWnuJGsZ,JtpInrMVvoI,1DYtKXcuTnjdQT,OkIYT1HbF7u,pQ35I8QCNF7T86,2023-09-25 16:04:39.000 -0700,Us3Tbv8XkEHl2e,MFT2iJgo208frj,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,4vKM1pa8MyKFBJ,,LXBsE7v5leq2XT,F,US,America/New_York,en,iTGss5i8@braze.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,m0lhjUv,1k26YQdPCGcs6s,zQUrnTE,EpufgNI,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.325 -0800
Id2ktZ6CuSSB23,21gvlkb81VvKx9A,KR2VnCrD3Gw,ima70uYpaWblUz,JyWFOSKn8bq,o2aVBwozJMNfWD,2025-01-07 19:21:50.000 -0800,DVCPw4AmDb1PIk,yn0lie0UJ3p4Lo,Ze9TMKuruJ4IrEI,8LjjwTI3SCJKEAR,IBn415L0Jwgp6q,,,yYfS0obdit7dXs,,wGNT9RdHGPc3wc,,US,America/New_York,en,0WOgaVgQ@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,LEyO3Ce,k5kSC6DW9onxFW,Lt454gQ,4Bgtur6,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.627 -0800
yVyEiL20Mx1z0K,22E7o0OirMzW2gU,ZwqVq8Wslfa,HVKWwPJsCsAl7C,OkIYT1HbF7u,UWUvmKUMiST59j,2024-12-11 13:37:08.000 -0800,yVkwmwdgvlkgR6,lRg63uBUtoy3hC,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,IUhwcIUpX5xnrk,,UpLFpWE3I9i7qD,M,US,Asia/Singapore,en,KdSyzOny@appboy-co.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,QNos5f8,SMdbNmnBRhVeT3,lIYhZHD,8Jvzclo,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.692 -0800
Tv6kRc5IYJrHtR,22NBhURaiIqtpNp,66i3sTuhenR,fBKsHtZgrVhFXh,OkIYT1HbF7u,lSznJA1zhjNYfj,2025-03-30 16:43:34.000 -0700,xOWQtPD8WOTQaS,DRhEy7gvY03SOC,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,KEyzykJvc4CEjS,,EYBt2eMc9f5QPk,F,US,Europe/Oslo,en,DV9lTCiF@gmail.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,GrvG4QZ,Nymhx5HFjSFGsf,Aj7ZSx6,4sDWl6P,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.110 -0800
B3CAxwg825W5Df,22WtHpBO97HhtJs,SOEZVU0T8Iu,QGQYlW9cmWVG1o,OkIYT1HbF7u,5H2Yg1y2cQiSVk,2024-07-20 15:44:56.000 -0700,0AgYzW0bv8Bec0,ZlmF0iuVW2S31r,brmVaZKzH79WRlQ,AYRRmRufHFuB5qX,FSwSab3A9DCkiz,,,d7RAeMImnQg83M,,7dG60kPkB48aQq,,US,Asia/Singapore,en,klmKOWqb@example.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,wFs7tuw,TAwtbtvRrXoJL2,izinFeP,AKAzZQK,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:04.110 -0800
2WBHSM4Ss7Ra1S,24mJLbflFRDS8a0,ZW6zUnLuPkT,OL79pUSejbmISK,OkIYT1HbF7u,Riu3GMSRVbYQLV,2023-07-13 05:00:36.000 -0700,WBs7aYxVdwthJT,Hpba0SFHquybQw,MvpzegpaMv3ol3M,fWaKPnbbhxYY6G7,NIDvGE1MhlOH2M,,,DzoT0MopV2o8Re,,zdl0jwB4DGAbSF,M,US,Asia/Singapore,en,SaRfEzEJ@example.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,GeDmvam,r5wGTiF0xaF8sz,bCx9497,9V5ZEyi,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:53.588 -0800
IV392d30mmVb0W,29AMbFqol5qZkds,mcp51QUvhIo,X69fzzRK0Fbq2L,JyWFOSKn8bq,JoEnJ7sT69ba74,2023-10-31 12:51:38.000 -0700,2pkXXqstTRws3E,hmjYVUAAjYhP1N,CgHtfyv6Gab3zPP,Ynq7dF68DtlNRLx,xCnh3rY5bKG4PP,,,9JoUIFk9Jbxaww,,XEQ5711kBGgGzR,F,US,Indian/Chagos,en,y4nF9z7w@braze-inc.com,https://www.example_company.com/c/redcard/-/N-4tfyn,emSpQJW,H464VtO9jnsP29,f0e68LF,IgcEVBz,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.545 -0800
KxvydxxbVEFFsq,2A5TDfF1O85kVo7,3zwZ9IcdAs9,dZQum6FfweeUDl,JyWFOSKn8bq,dvL76so3AmFug6,2024-11-18 13:24:17.000 -0800,HgrAr8jRsQut9g,cUtsZ1qd5G5qSQ,oB23ss81rLGgW74,vgt3wN7sWPbnI4Y,pmpTnlOIDuUJ63,,,Tui7jHfJZ3L22F,,f08B12KTtvZizU,,US,Asia/Singapore,en,MoNVDKcK@appboy.com,https://www.example_company.com/c/clearance/-/N-5q0ga?lnk=dNav_clearance,w2XtJlr,ILHXynT9FIrCJE,2sTm5nr,0OMOk6M,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:13:56.239 -0800
AhAXcJmewJBDiL,0YBoFnCkahT3pve,SzsZIPNxDvU,YIPPXM7HEsp12v,OkIYT1HbF7u,d84ER9ZzwsRZl0,2025-01-20 00:37:58.000 -0800,PRhd190IoHwXRO,M7fUNl4ZyYjpCM,K0aIMVymi2HTNp7,SKc3PUQ9YauRbrJ,92yR6HPtglfYMk,,,Z7jOwvW50eU6my,,o4OIByFtGbJ2g4,F,US,Asia/Singapore,en,5UWOzgcO@example.com,https://www.example_company.com/c/same-day-delivery/-/N-bswkz,psJMxlC,rOPqqvjxd3c38R,0f6YmTM,vkcroWB,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.753 -0800
3uBLhV9oVeVj60,0YEpEgtUydAwlVM,QnmUbLMvi4I,LYafp7czc51OiZ,JyWFOSKn8bq,ULeNFZGm6MH2oO,2025-06-22 18:49:16.000 -0700,G6rMsDBVOMoJeG,UO5lnSKXb8Uquv,z9K6Mn2xXvL1dEp,eUO50l724rERGDk,3Wg80fScJSx21Y,,,88QhPCcSPjIfhp,,7XAsHSJTHDs1k8,,US,Indian/Chagos,en,XfYiiKtU@appboy.com,https://www.example_company.com/,BzhIFBf,9EWC2XI4vT57ii,uo3ldLl,QQswDWR,Sparkpost,marketing-emails@company.com,FALSE,2021-12-14 11:14:07.894 -0800
